member_id,full_name,gender,date_of_birth,city,city_tier,state,occupation,marital_status,gym_branch_id,join_date,membership_type,referral_source,preferred_workout_time,has_personal_trainer,primary_goal,signup_channel,is_dob_missing,age,is_implausible_age
MBR-006039,Sneha Bhosale,Female,2002-09-03,Mumbai,Tier1,Maharashtra,Business Owner,Single,BR-036,2024-03-17,Premium,Instagram Ad,Evening (6-9pm),False,Weight Loss,In-person,False,23.9,False
MBR-013331,Naveen Verma,Male,1989-05-14,Gurugram,Tier1,Haryana,Business Owner,Married,BR-037,2021-10-04,Standard,Friend Referral,Morning,True,Muscle Gain,App,False,37.3,False
MBR-012078,Gayathri Menon,Female,2000-09-01,Nagpur,Tier2,Maharashtra,Govt Employee,Single,BR-025,2024-05-10,PT-Combo,Justdial,Early Morning (5-7am),True,Weight Loss,In-person,False,25.9,False
MBR-002032,Rohan Bansal,Male,1997-06-01,Indore,Tier2,Madhya Pradesh,Homemaker,Single,BR-018,2021-02-25,Basic,Instagram Ad,Late Night,False,Weight Loss,In-person,False,29.2,False
MBR-002990,Nikhil Bansal,Male,1971-09-15,Delhi,Tier1,Delhi,Homemaker,Married,BR-005,2021-03-01,Basic,Walk-in,Morning,False,Muscle Gain,In-person,False,54.9,False
MBR-003880,Neha Joshi,Female,1995-09-05,Nagpur,Tier2,Maharashtra,Salaried-Non IT,Married,BR-021,2024-11-02,Basic,Walk-in,Late Night,False,Rehab,App,False,30.9,False
MBR-015548,Prasad Murthy,Male,1994-02-08,Bengaluru,Tier1,Karnataka,Business Owner,Married,BR-033,2022-07-07,Basic,Aggregator App,Evening (6-9pm),False,Weight Loss,In-person,False,32.5,False
MBR-012601,Priya Krishnan,Female,1980-01-10,Bengaluru,Tier1,Karnataka,Freelancer,Married,BR-033,2021-08-06,Basic,Aggregator App,Evening (6-9pm),False,Rehab,Website,False,46.6,False
MBR-005417,Sanjay Chavan,Male,2008-02-10,Mumbai,Tier1,Maharashtra,Student,Single,BR-039,2024-01-15,PT-Combo,Instagram Ad,Evening (6-9pm),True,General Fitness,Website,False,18.5,False
MBR-003878,Priya Jadhav,Female,1997-07-19,Ahmedabad,Tier1,Gujarat,Salaried-Non IT,Single,BR-038,2023-08-11,Standard,Walk-in,Late Night,False,Weight Loss,In-person,False,29.1,False
MBR-009444,Sanjay Mehta,Male,2006-10-07,Mumbai,Tier1,Maharashtra,Student,Single,BR-029,2024-02-22,Basic,Walk-in,Evening (6-9pm),False,General Fitness,App,False,19.9,False
MBR-006387,Shalini Murthy,Female,1998-03-12,Hyderabad,Tier1,Telangana,Salaried-IT,Single,BR-022,2023-05-26,Premium,Friend Referral,Evening (6-9pm),False,Weight Loss,App,False,28.4,False
MBR-009330,Sharmila Bose,Female,1992-03-26,Indore,Tier2,Madhya Pradesh,Freelancer,Single,BR-018,2022-07-17,Basic,Walk-in,Evening (6-9pm),False,Muscle Gain,App,False,34.4,False
MBR-013510,Srinivas Naidu,Male,2002-01-11,Mumbai,Tier1,Maharashtra,Student,Single,BR-039,2021-06-04,Basic,Corporate Tie-up,Evening (6-9pm),False,Weight Loss,App,False,24.6,False
MBR-004383,Payal Gupta,Female,1990-09-04,Delhi,Tier1,Delhi,Govt Employee,Single,BR-005,2021-02-18,Basic,Walk-in,Early Morning (5-7am),False,General Fitness,Website,False,35.9,False
MBR-002281,Rohit Mehta,Male,1999-05-05,Delhi,Tier1,Delhi,Salaried-Non IT,Single,BR-028,2022-08-19,Basic,Walk-in,Afternoon,False,Weight Loss,In-person,False,27.3,False
MBR-000738,Suyash Naik,Male,2002-02-26,Ahmedabad,Tier1,Gujarat,Student,Single,BR-038,2021-10-12,Basic,Walk-in,Evening (6-9pm),False,Muscle Gain,Website,False,24.5,False
MBR-015354,Tanvi Khanna,Female,1989-11-17,Gurugram,Tier1,Haryana,Homemaker,Married,BR-009,2022-01-19,Premium,Friend Referral,Evening (6-9pm),False,Rehab,App,False,36.7,False
MBR-006772,Vani Subramaniam,Female,2003-08-26,Pune,Tier1,Maharashtra,Business Owner,Single,BR-027,2025-02-28,Basic,Corporate Tie-up,Morning,False,Weight Loss,App,False,23.0,False
MBR-017289,Abhijit Save,Male,1999-07-23,Mumbai,Tier1,Maharashtra,Business Owner,Single,BR-026,2021-10-06,Premium,Instagram Ad,Early Morning (5-7am),True,General Fitness,In-person,False,27.1,False
MBR-007029,Radhika Aggarwal,Female,1994-02-25,Indore,Tier2,Madhya Pradesh,Business Owner,Single,BR-018,2022-01-12,Basic,Instagram Ad,Late Night,True,Sports Training,In-person,False,32.5,False
MBR-011261,Mohit Chauhan,Male,1997-11-06,Delhi,Tier1,Delhi,Salaried-Non IT,Single,BR-028,2023-12-19,PT-Combo,Aggregator App,Morning,True,Weight Loss,App,False,28.8,False
MBR-009776,Arjun Achary,Male,1990-10-18,Jaipur,Tier2,Rajasthan,Govt Employee,Married,BR-020,2024-12-20,PT-Combo,Walk-in,Late Night,True,General Fitness,Website,False,35.8,False
MBR-008787,Kaushik Nag,Male,1999-06-17,Lucknow,Tier2,Uttar Pradesh,Student,Single,BR-040,2025-03-13,Basic,Friend Referral,Early Morning (5-7am),False,Weight Loss,In-person,False,27.2,False
MBR-001658,Priya Rana,Female,1991-10-16,Indore,Tier2,Madhya Pradesh,Freelancer,Single,BR-018,2021-08-19,Basic,Instagram Ad,Morning,False,Muscle Gain,App,False,34.8,False
MBR-006100,Sathish Iyer,Male,2003-06-08,Bengaluru,Tier1,Karnataka,Student,Single,BR-033,2022-11-25,PT-Combo,Walk-in,Late Night,True,Muscle Gain,Website,False,23.2,False
MBR-008625,Manas Das,Male,1994-06-21,Bengaluru,Tier1,Karnataka,Salaried-IT,Married,BR-033,2023-01-24,Premium,Walk-in,Morning,False,Muscle Gain,App,False,32.1,False
MBR-008384,Aishwarya Menon,Female,1977-01-15,Hyderabad,Tier1,Telangana,Homemaker,Single,BR-011,2023-11-02,Premium,Corporate Tie-up,Evening (6-9pm),True,General Fitness,In-person,False,49.6,False
MBR-005172,Suresh Nambiar,Male,2007-11-18,Hyderabad,Tier1,Telangana,Freelancer,Single,BR-034,2024-08-16,Basic,Walk-in,Morning,False,Muscle Gain,In-person,False,18.7,False
MBR-002562,Omkar Bhatt,Male,1973-08-11,Nagpur,Tier2,Maharashtra,Homemaker,Married,BR-007,2023-02-25,Basic,Aggregator App,Early Morning (5-7am),False,Weight Loss,Website,False,53.0,False
MBR-012988,Prasad Nambiar,Male,1999-09-01,Hyderabad,Tier1,Telangana,Salaried-Non IT,Single,BR-022,2022-11-09,Standard,Aggregator App,Evening (6-9pm),False,General Fitness,App,False,27.0,False
MBR-007000,Priya Chauhan,Female,1999-03-22,Mysore,Tier3,Karnataka,Govt Employee,Single,BR-029,2025-09-10,Basic,Walk-in,Late Night,False,Muscle Gain,App,False,27.4,False
MBR-015275,Abhinav Gupta,Male,1990-04-21,Kolkata,Tier1,West Bengal,Freelancer,Married,BR-017,2022-09-03,Standard,Aggregator App,Afternoon,False,Muscle Gain,In-person,False,36.3,False
MBR-015001,Parth Joshi,Other,1995-02-03,Nagpur,Tier2,Maharashtra,Business Owner,Married,BR-021,2021-11-16,Basic,Justdial,Evening (6-9pm),False,Weight Loss,Website,False,31.5,False
MBR-016082,Varun Sethi,Male,2000-03-11,Bhopal,Tier2,Madhya Pradesh,Govt Employee,Single,BR-034,2023-01-11,Standard,Aggregator App,Early Morning (5-7am),False,Muscle Gain,In-person,False,26.4,False
MBR-015874,Sushma Rao,Female,1999-02-16,Coimbatore,Tier2,Tamil Nadu,Salaried-Non IT,Single,BR-014,2023-12-02,Basic,Walk-in,Afternoon,False,Muscle Gain,App,False,27.5,False
MBR-006771,Anirban Banerjee,Male,1996-06-03,Dehradun,Tier3,Uttarakhand,Salaried-Non IT,Married,BR-004,2024-11-13,Basic,Friend Referral,Afternoon,False,Rehab,In-person,False,30.2,False
MBR-005190,Nikhil Bansal,Male,1996-09-13,Amritsar,Tier3,Punjab,Salaried-Non IT,Single,BR-026,2024-01-17,Premium,Corporate Tie-up,Morning,False,Sports Training,App,False,29.9,False
MBR-000028,Nikita Desai,Female,2003-12-16,Surat,Tier2,Gujarat,Student,Married,BR-031,2024-06-03,Standard,Friend Referral,Evening (6-9pm),False,Weight Loss,In-person,False,22.7,False
MBR-015779,Kavita Aggarwal,Female,1995-11-17,Chandigarh,Tier2,Punjab,Govt Employee,Single,BR-008,2024-05-20,Standard,Walk-in,Evening (6-9pm),False,Weight Loss,App,False,30.7,False
MBR-014235,Nisha Bansal,Female,1999-03-05,Delhi,Tier1,Delhi,Salaried-Non IT,Single,BR-005,2025-04-28,PT-Combo,Friend Referral,Afternoon,True,Muscle Gain,In-person,False,27.4,False
MBR-010352,Manish Rathi,Male,2001-10-24,Delhi,Tier1,Delhi,Govt Employee,Single,BR-005,2025-02-12,Standard,Instagram Ad,Evening (6-9pm),False,General Fitness,In-person,False,24.8,False
MBR-009115,Deepak Anand,Male,1993-05-04,Chandigarh,Tier2,Punjab,Govt Employee,Single,BR-008,2022-09-02,Premium,Aggregator App,Evening (6-9pm),False,Rehab,Website,False,33.3,False
MBR-012857,Amit Mehta,Male,1989-11-05,Amritsar,Tier3,Punjab,Business Owner,Married,BR-026,2024-09-02,Basic,Friend Referral,Early Morning (5-7am),False,Weight Loss,In-person,False,36.8,False
MBR-009222,Kiran Naidu,Male,,Chennai,Tier1,Tamil Nadu,Student,Single,BR-010,2025-02-04,Basic,Aggregator App,Late Night,False,General Fitness,App,True,,False
MBR-000946,Rahul Verma,Male,2002-04-26,Lucknow,Tier2,Uttar Pradesh,Salaried-Non IT,Single,BR-040,2025-03-10,Basic,Walk-in,Evening (6-9pm),False,Muscle Gain,In-person,False,24.3,False
MBR-015150,Naveen Dhawan,Male,2005-01-27,Delhi,Tier1,Delhi,Student,Single,BR-005,2024-09-18,Standard,Instagram Ad,Morning,False,Muscle Gain,App,False,21.5,False
MBR-007532,Rekha Mishra,Female,1995-02-22,Delhi,Tier1,Delhi,Salaried-Non IT,Married,BR-018,2024-07-10,Basic,Friend Referral,Evening (6-9pm),False,Muscle Gain,App,False,31.5,False
MBR-006962,Suresh Subramaniam,Male,2005-08-15,Kolkata,Tier1,West Bengal,Salaried-Non IT,Single,BR-017,2022-12-19,Premium,Walk-in,Morning,False,Muscle Gain,App,False,21.0,False
MBR-006040,Rituparna Bhattacharya,Female,1974-03-04,Amritsar,Tier3,Punjab,Freelancer,Married,BR-026,2021-02-26,Basic,Walk-in,Late Night,False,Muscle Gain,App,False,52.4,False
MBR-007185,Mahesh Menon,Male,1995-07-19,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Single,BR-033,2023-11-23,Basic,Walk-in,Afternoon,False,General Fitness,App,False,31.1,False
MBR-004426,Debolina Dutta,Female,2001-07-13,Kolkata,Tier1,West Bengal,Salaried-IT,Single,BR-017,2025-01-07,Premium,Corporate Tie-up,Evening (6-9pm),False,Muscle Gain,App,False,25.1,False
MBR-002976,Manish Sharma,Male,1993-03-25,Delhi,Tier1,Delhi,Freelancer,Married,BR-018,2025-08-19,Standard,Corporate Tie-up,Early Morning (5-7am),False,Muscle Gain,App,False,33.4,False
MBR-005502,Bhavna Naik,Female,1993-09-15,Kolkata,Tier1,West Bengal,Salaried-Non IT,Single,BR-017,2024-09-05,Premium,Corporate Tie-up,Evening (6-9pm),False,General Fitness,App,False,32.9,False
MBR-010499,Sohini Pal,Female,1992-03-06,Guwahati,Tier3,Assam,Govt Employee,Single,BR-031,2022-10-09,Standard,Friend Referral,Afternoon,False,Weight Loss,In-person,False,34.4,False
MBR-009401,Ravi Achary,Other,2007-01-04,Chennai,Tier1,Tamil Nadu,Student,Single,BR-002,2024-05-18,Basic,Walk-in,Early Morning (5-7am),False,Muscle Gain,In-person,False,19.6,False
MBR-008824,Mou Banerjee,Female,1997-02-23,Patna,Tier3,Bihar,Salaried-IT,Single,BR-023,2022-06-08,Premium,Friend Referral,Late Night,False,Muscle Gain,App,False,29.5,False
MBR-004793,Anusha Murthy,Female,1995-04-24,Coimbatore,Tier2,Tamil Nadu,Salaried-Non IT,Married,BR-019,2024-10-15,Premium,Walk-in,Afternoon,True,General Fitness,App,False,31.3,False
MBR-014612,Ashok Ghosh,Male,1996-09-21,Ranchi,Tier3,Jharkhand,Govt Employee,Married,BR-013,2025-06-02,Basic,Friend Referral,Afternoon,False,General Fitness,In-person,False,29.9,False
MBR-005884,Sourav Dutta,Male,1976-10-10,Patna,Tier3,Bihar,Govt Employee,Married,BR-006,2024-10-23,Basic,Walk-in,Evening (6-9pm),False,Weight Loss,App,False,49.8,False
MBR-009570,Abhinav Dhawan,Male,2001-08-12,Delhi,Tier1,Delhi,Student,Single,BR-018,2024-02-07,Premium,Walk-in,Evening (6-9pm),False,Muscle Gain,In-person,False,25.0,False
MBR-011729,Riya Shah,Other,1998-11-25,Mumbai,Tier1,Maharashtra,Business Owner,Single,BR-039,2022-04-11,Standard,Walk-in,Evening (6-9pm),True,Sports Training,App,False,27.7,False
MBR-016360,Manas Dutta,Male,1995-02-20,Kolkata,Tier1,West Bengal,Business Owner,Single,BR-017,2021-09-22,Standard,Justdial,Early Morning (5-7am),False,Weight Loss,In-person,False,31.5,False
MBR-015936,Santhosh Chandran,Male,2007-03-19,Hyderabad,Tier1,Telangana,Student,Single,BR-022,2024-08-13,Standard,Friend Referral,Late Night,False,General Fitness,Website,False,19.4,False
MBR-002406,Rupa Nag,Female,1998-11-04,Hyderabad,Tier1,Telangana,Govt Employee,Married,BR-034,2025-01-26,PT-Combo,Corporate Tie-up,Early Morning (5-7am),True,Muscle Gain,In-person,False,27.8,False
MBR-001157,Varun Mehta,Male,1998-01-17,Jaipur,Tier2,Rajasthan,Business Owner,Married,BR-020,2023-12-24,Premium,Friend Referral,Morning,False,Muscle Gain,Website,False,28.6,False
MBR-003080,Mohit Grover,Male,2000-06-17,Delhi,Tier1,Delhi,Salaried-Non IT,Other,BR-028,2025-05-08,Premium,Friend Referral,Evening (6-9pm),False,General Fitness,App,False,26.2,False
MBR-006880,Nisha Kale,Other,2006-08-15,Lucknow,Tier2,Uttar Pradesh,Student,Single,BR-004,2023-06-15,Premium,Walk-in,Evening (6-9pm),False,Weight Loss,In-person,False,20.0,False
MBR-015195,Abhijit Kher,Male,2004-03-07,Ahmedabad,Tier1,Gujarat,Student,Single,BR-038,2023-04-08,Standard,Friend Referral,Early Morning (5-7am),False,Weight Loss,App,False,22.4,False
MBR-008402,Anand Rao,Male,1976-04-22,Hyderabad,Tier1,Telangana,Student,Married,BR-011,2022-01-13,Basic,Instagram Ad,Late Night,False,Weight Loss,App,False,50.3,False
MBR-014750,Siddharth Rana,Male,1976-07-19,Bengaluru,Tier1,Karnataka,Salaried-IT,Married,BR-033,2025-01-26,Basic,Instagram Ad,Evening (6-9pm),False,Weight Loss,App,False,50.1,False
MBR-001607,Swathi Naidu,Female,1992-12-06,Hyderabad,Tier1,Telangana,Business Owner,Married,BR-011,2024-06-02,Standard,Instagram Ad,Evening (6-9pm),False,Rehab,App,False,33.7,False
MBR-014416,Abhishek Banerjee,Male,2002-03-02,Mumbai,Tier1,Maharashtra,Salaried-IT,Other,BR-016,2023-10-06,Standard,Corporate Tie-up,Afternoon,False,Sports Training,App,False,24.5,False
MBR-015843,Kunal Patel,Male,2004-09-28,Mumbai,Tier1,Maharashtra,Student,Single,BR-016,2024-11-01,PT-Combo,Friend Referral,Early Morning (5-7am),True,Weight Loss,App,False,21.9,False
MBR-009556,Ishita Rathi,Female,1990-03-16,Nashik,Tier3,Maharashtra,Salaried-IT,Married,BR-012,2023-01-13,Standard,Instagram Ad,Early Morning (5-7am),False,Sports Training,App,False,36.4,False
MBR-012170,Vijay Gowda,Male,2004-11-08,Ahmedabad,Tier1,Gujarat,Salaried-IT,Single,BR-038,2022-07-21,PT-Combo,Walk-in,Late Night,True,Muscle Gain,Website,False,21.8,False
MBR-015785,Rekha Malhotra,Female,2005-02-17,Vadodara,Tier2,Gujarat,Salaried-Non IT,Single,BR-003,2025-09-15,Standard,Friend Referral,Morning,False,Sports Training,In-person,False,21.5,False
MBR-013918,Ishita Mishra,Female,1998-03-04,Vadodara,Tier2,Gujarat,Salaried-Non IT,Single,BR-003,2024-05-28,Standard,Instagram Ad,Evening (6-9pm),True,Muscle Gain,App,False,28.4,False
MBR-006997,Rupa Das,Female,1993-10-21,Guwahati,Tier3,Assam,Homemaker,Married,BR-031,2025-07-27,Premium,Justdial,Afternoon,False,General Fitness,In-person,False,32.8,False
MBR-002734,Kiran Chauhan,Female,1999-04-03,Indore,Tier2,Madhya Pradesh,Salaried-IT,Single,BR-018,2023-09-02,PT-Combo,Corporate Tie-up,Early Morning (5-7am),True,Weight Loss,App,False,27.4,False
MBR-004563,Rima Sen,Female,2000-02-23,Mumbai,Tier1,Maharashtra,Business Owner,Single,BR-016,2023-05-26,Basic,Aggregator App,Early Morning (5-7am),False,Weight Loss,App,False,26.5,False
MBR-012285,Simran Chauhan,Female,1986-12-02,Mumbai,Tier1,Maharashtra,Homemaker,Married,BR-036,2024-08-11,Premium,Corporate Tie-up,Late Night,False,Muscle Gain,App,False,39.7,False
MBR-016752,Shobha Murthy,Female,1994-04-11,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Single,BR-033,2022-02-09,Basic,Instagram Ad,Late Night,False,Muscle Gain,App,False,32.3,False
MBR-000216,Suresh Mishra,Male,2009-07-11,Bhopal,Tier2,Madhya Pradesh,Student,Single,BR-034,2025-01-08,Premium,Friend Referral,Evening (6-9pm),False,Sports Training,Website,False,17.1,False
MBR-008837,Rupa  Sarkar,Female,2006-04-17,Chandigarh,Tier2,Punjab,Salaried-Non IT,Single,BR-008,2023-10-24,Standard,Instagram Ad,Early Morning (5-7am),False,Weight Loss,App,False,20.3,False
MBR-006384,Ramesh Nair,Male,2005-08-21,Pune,Tier1,Maharashtra,Student,Single,BR-035,2021-11-02,Standard,Instagram Ad,Evening (6-9pm),False,Rehab,In-person,False,21.0,False
MBR-012192,Gayathri Balan,Female,2009-08-27,Gurugram,Tier1,Haryana,Salaried-Non IT,Single,BR-009,2025-06-18,Premium,Instagram Ad,Evening (6-9pm),False,Sports Training,In-person,False,17.0,False
MBR-007681,Tapan Mukherjee,Male,2003-10-22,Hyderabad,Tier1,Telangana,Student,Single,BR-034,2021-01-11,Basic,Walk-in,Early Morning (5-7am),False,Rehab,In-person,False,22.8,False
MBR-013947,Rajat Sethi,Male,1999-08-15,Delhi,Tier1,Delhi,Student,Single,BR-018,2022-02-08,Premium,Walk-in,Morning,False,General Fitness,In-person,False,27.0,False
MBR-011346,Sneha Patel,Female,1973-08-03,Mumbai,Tier1,Maharashtra,Freelancer,Other,BR-039,2023-06-05,Standard,Instagram Ad,Evening (6-9pm),False,Sports Training,App,False,53.0,False
MBR-001159,Ganesh Rao,Male,2005-09-23,Bengaluru,Tier1,Karnataka,Salaried-IT,Single,BR-033,2024-11-21,Standard,Friend Referral,Early Morning (5-7am),True,Weight Loss,In-person,False,20.9,False
MBR-006196,Siddharth Dhawan,Male,1995-01-17,Surat,Tier2,Gujarat,Govt Employee,Single,BR-031,2021-01-14,Basic,Friend Referral,Evening (6-9pm),False,Weight Loss,App,False,31.6,False
MBR-009788,Vidya Nair,Female,2005-12-20,Chennai,Tier1,Tamil Nadu,Student,Single,BR-010,2022-04-10,Basic,Instagram Ad,Evening (6-9pm),False,General Fitness,Website,False,20.6,False
MBR-002409,Anil Khurana,Male,2005-07-22,Jaipur,Tier2,Rajasthan,Student,Single,BR-013,2022-07-24,PT-Combo,Friend Referral,Evening (6-9pm),True,Muscle Gain,Website,False,21.1,False
MBR-005396,Anusha Balan,Female,1998-02-28,Bengaluru,Tier1,Karnataka,Business Owner,Single,BR-033,2022-04-26,Standard,Corporate Tie-up,Morning,True,Weight Loss,App,False,28.5,False
MBR-003278,Vishal Save,Other,1992-06-15,Surat,Tier2,Gujarat,Freelancer,Single,BR-031,2022-06-20,Basic,Corporate Tie-up,Evening (6-9pm),False,General Fitness,App,False,34.2,False
MBR-008257,Debashish Sarkar,Male,1996-01-25,Lucknow,Tier2,Uttar Pradesh,Govt Employee,Single,BR-004,2021-10-13,Standard,Walk-in,Late Night,False,Weight Loss,Website,False,30.6,False
MBR-000173,Kishore Reddy,Male,1995-02-08,Chennai,Tier1,Tamil Nadu,Salaried-Non IT,Married,BR-015,2023-08-20,Premium,Walk-in,Early Morning (5-7am),False,General Fitness,In-person,False,31.5,False
MBR-010643,Partha Das,Male,1994-06-19,Jaipur,Tier2,Rajasthan,Business Owner,Single,BR-013,2021-01-15,PT-Combo,Corporate Tie-up,Evening (6-9pm),True,General Fitness,App,False,32.2,False
MBR-016952,Mahesh Varma,Male,1987-01-24,Coimbatore,Tier2,Tamil Nadu,Business Owner,Married,BR-014,2025-01-07,Standard,Friend Referral,Early Morning (5-7am),False,Muscle Gain,App,False,39.6,False
MBR-013616,Manisha Rana,Other,1997-05-04,Delhi,Tier1,Delhi,Salaried-IT,Married,BR-028,2022-01-26,PT-Combo,Friend Referral,Early Morning (5-7am),True,Sports Training,App,False,29.3,False
MBR-007991,Naveen Grover,Male,2004-02-10,Jaipur,Tier2,Rajasthan,Student,Single,BR-020,2022-06-06,Basic,Friend Referral,Morning,False,Sports Training,App,False,22.5,False
MBR-010728,Sudip Roy,Male,2003-10-27,Ahmedabad,Tier1,Gujarat,Student,Single,BR-038,2022-03-12,Basic,Instagram Ad,Evening (6-9pm),False,Weight Loss,Website,False,22.8,False
MBR-008353,Ankit Dhawan,Male,1998-02-18,Indore,Tier2,Madhya Pradesh,Business Owner,Single,BR-018,2024-10-12,Basic,Walk-in,Evening (6-9pm),False,Weight Loss,In-person,False,28.5,False
MBR-000577,Pooja Arora,Female,1996-03-14,Amritsar,Tier3,Punjab,Homemaker,Single,BR-026,2022-01-13,Basic,Walk-in,Early Morning (5-7am),False,Weight Loss,App,False,30.4,False
MBR-003899,Anil Sharma,Male,2002-10-03,Jaipur,Tier2,Rajasthan,Student,Single,BR-020,2022-03-04,PT-Combo,Walk-in,Evening (6-9pm),True,General Fitness,In-person,False,23.9,False
MBR-017264,Nikita Gaikwad,Female,1994-12-06,Vadodara,Tier2,Gujarat,Govt Employee,Married,BR-003,2023-09-03,Basic,Corporate Tie-up,Morning,False,General Fitness,Website,False,31.7,False
MBR-002886,Naveen Dhawan,Male,1995-10-19,Gurugram,Tier1,Haryana,Salaried-Non IT,Other,BR-009,2024-10-18,Basic,Corporate Tie-up,Evening (6-9pm),False,Muscle Gain,App,False,30.8,False
MBR-000054,Ganesh Gowda,Male,2004-08-27,Coimbatore,Tier2,Tamil Nadu,Student,Single,BR-019,2023-11-06,Basic,Corporate Tie-up,Evening (6-9pm),False,Muscle Gain,App,False,22.0,False
MBR-012897,Manish Grover,Male,1996-12-10,Indore,Tier2,Madhya Pradesh,Salaried-Non IT,Married,BR-018,2021-09-23,Standard,Friend Referral,Evening (6-9pm),False,Weight Loss,App,False,29.7,False
MBR-000233,Meena Gowda,Female,2007-11-19,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Single,BR-033,2024-01-22,Basic,Friend Referral,Late Night,False,Weight Loss,Website,False,18.7,False
MBR-005066,Yash Chavan,Male,2008-05-07,Mumbai,Tier1,Maharashtra,Student,Single,BR-016,2024-11-23,Basic,Walk-in,Morning,False,Muscle Gain,Website,False,18.3,False
MBR-000662,Amit Sen,Male,1971-10-15,Coimbatore,Tier2,Tamil Nadu,Homemaker,Other,BR-014,2024-02-14,Standard,Corporate Tie-up,Morning,True,Pre-Wedding Prep,In-person,False,54.8,False
MBR-012774,Rajat Bhalla,Male,2001-11-15,Delhi,Tier1,Delhi,Homemaker,Single,BR-018,2024-09-26,Standard,Friend Referral,Afternoon,False,Weight Loss,App,False,24.7,False
MBR-015222,Tanvi Malhotra,Female,1991-09-05,Delhi,Tier1,Delhi,Govt Employee,Married,BR-028,2024-10-23,Basic,Instagram Ad,Evening (6-9pm),False,General Fitness,App,False,34.9,False
MBR-005307,Siddharth Mehta,Male,1995-08-08,Jaipur,Tier2,Rajasthan,Salaried-Non IT,Single,BR-013,2024-06-05,Premium,Instagram Ad,Afternoon,False,Weight Loss,App,False,31.0,False
MBR-000780,Deepak Singh,Male,1992-11-07,Delhi,Tier1,Delhi,Freelancer,Married,BR-028,2023-03-02,PT-Combo,Corporate Tie-up,Evening (6-9pm),True,General Fitness,In-person,False,33.8,False
